TRANSACTION_ID,TRANSACTION_GROUP_ID,STORE_ID,PRODUCT_ID,PURCHASE_DATE,QUANTITY,TOTAL_VALUE
19607,19603,224,110.0,2024-07-31,14,18.060000000000002
19608,19608,224,120.0,2024-06-07,19,36.1
19609,19608,224,19.0,2024-06-07,5,2.9
19610,19608,224,12.0,2024-06-07,13,22.099999999999998
19611,19608,224,20.0,2024-06-07,7,13.37
19612,19612,224,115.0,2023-12-26,18,18.900000000000002
19613,19612,224,118.0,2023-12-26,5,8.2
19614,19612,224,119.0,2023-12-26,17,23.97
19615,19612,224,110.0,2023-12-26,14,18.060000000000002
19616,19612,224,2.0,2023-12-26,2,4.18
19617,19617,224,126.0,2024-07-02,2,4.7
19618,19617,224,107.0,2024-07-02,4,9.4
19619,19617,224,114.0,2024-07-02,11,25.959999999999997
19620,19617,224,17.0,2024-07-02,13,18.46
19621,19621,224,14.0,2023-10-08,24,26.160000000000004
19622,19621,224,114.0,2023-10-08,10,23.599999999999998
19623,19621,224,16.0,2023-10-08,22,32.339999999999996
19624,19621,224,23.0,2023-10-08,20,30.6
19625,19625,224,14.0,2023-10-26,3,3.2700000000000005
19626,19625,224,5.0,2023-10-26,18,31.68
19627,19625,224,122.0,2023-10-26,28,27.439999999999998
19628,19625,224,8.0,2023-10-26,5,8.75
19629,19625,224,126.0,2023-10-26,9,21.150000000000002
19630,19630,224,18.0,2024-03-04,26,15.34
19631,19630,224,108.0,2024-03-04,10,9.8
19632,19630,224,111.0,2024-03-04,6,7.86
19633,19630,224,126.0,2024-03-04,18,42.300000000000004
19634,19634,224,102.0,2024-09-09,4,7.72
19635,19634,224,7.0,2024-09-09,10,5.2
19636,19634,224,106.0,2024-09-09,10,8.6
19637,19634,224,112.0,2024-09-09,26,53.81999999999999
19638,19638,224,119.0,2024-06-26,8,11.28
19639,19638,224,120.0,2024-06-26,27,51.3
19640,19638,224,20.0,2024-06-26,12,22.919999999999998
19641,19638,224,109.0,2024-06-26,7,13.44
19642,19638,224,110.0,2024-06-26,24,30.96
19643,19643,224,113.0,2023-11-07,1,1.02
19644,19643,224,114.0,2023-11-07,18,42.48
19645,19643,224,1.0,2023-11-07,12,23.52
19646,19646,224,112.0,2024-06-15,24,49.67999999999999
19647,19646,224,122.0,2024-06-15,22,21.56
19648,19646,224,105.0,2024-06-15,19,33.06
19649,19649,224,13.0,2024-07-26,3,4.47
19650,19649,224,115.0,2024-07-26,8,8.4
19651,19649,224,19.0,2024-07-26,2,1.16
19652,19649,224,125.0,2024-07-26,30,24.0
19653,19653,224,105.0,2024-02-27,30,52.2
19654,19653,224,3.0,2024-02-27,16,17.76
19655,19653,224,107.0,2024-02-27,14,32.9
19656,19656,224,17.0,2024-09-06,25,35.5
19657,19656,224,127.0,2024-09-06,13,6.63
19658,19656,224,7.0,2024-09-06,14,7.28
19659,19659,224,106.0,2024-07-04,22,18.919999999999998
19660,19659,224,122.0,2024-07-04,20,19.6
19661,19659,224,16.0,2024-07-04,9,13.23
19662,19659,224,15.0,2024-07-04,5,4.050000000000001
19663,19663,224,8.0,2024-06-22,12,21.0
19664,19663,224,110.0,2024-06-22,8,10.32
19665,19663,224,103.0,2024-06-22,24,51.599999999999994
19666,19663,224,101.0,2024-06-22,19,16.72
19667,19663,224,118.0,2024-06-22,26,42.64
19668,19668,224,9.0,2024-01-04,5,8.85
19669,19668,224,125.0,2024-01-04,8,6.4
19670,19670,224,104.0,2024-09-07,15,16.05
19671,19670,224,2.0,2024-09-07,13,27.169999999999998
19672,19670,224,102.0,2024-09-07,1,1.93
19673,19670,224,105.0,2024-09-07,27,46.98
19674,19670,224,13.0,2024-09-07,16,23.84
19675,19675,224,105.0,2024-03-09,25,43.5
19676,19675,224,123.0,2024-03-09,7,7.3500000000000005
19677,19677,224,16.0,2024-09-02,15,22.05
19678,19677,224,12.0,2024-09-02,9,15.299999999999999
19679,19679,224,107.0,2024-08-23,3,7.050000000000001
19680,19679,224,24.0,2024-08-23,14,14.42
19681,19679,224,19.0,2024-08-23,30,17.4
19682,19679,224,109.0,2024-08-23,26,49.92
19683,19679,224,122.0,2024-08-23,10,9.8
19684,19684,224,20.0,2024-06-04,20,38.199999999999996
19685,19684,224,128.0,2024-06-04,1,1.3
19686,19684,224,108.0,2024-06-04,26,25.48
19687,19687,224,113.0,2024-03-03,23,23.46
19688,19687,224,9.0,2024-03-03,21,37.17
19689,19687,224,18.0,2024-03-03,2,1.18
19690,19687,224,109.0,2024-03-03,12,23.04
19691,19691,224,107.0,2024-03-03,4,9.4
19692,19691,224,114.0,2024-03-03,26,61.36
19693,19693,224,124.0,2024-05-13,13,30.68
19694,19693,224,18.0,2024-05-13,9,5.31
19695,19693,224,1.0,2024-05-13,5,9.8
19696,19693,224,14.0,2024-05-13,21,22.89
19697,19697,224,17.0,2023-10-19,16,22.72
19698,19697,224,23.0,2023-10-19,19,29.07
19699,19699,224,1.0,2024-05-02,5,9.8
19700,19699,224,109.0,2024-05-02,9,17.28
19701,19699,224,114.0,2024-05-02,2,4.72
19702,19699,224,112.0,2024-05-02,8,16.56
19703,19703,224,9.0,2024-08-26,8,14.16
19704,19703,224,117.0,2024-08-26,17,14.96
19705,19703,224,104.0,2024-08-26,30,32.1
19706,19706,224,120.0,2024-04-20,25,47.5
19707,19706,224,105.0,2024-04-20,19,33.06
19708,19706,224,112.0,2024-04-20,8,16.56
19709,19706,224,110.0,2024-04-20,13,16.77
19710,19706,224,119.0,2024-04-20,30,42.3
19711,19711,224,121.0,2024-02-27,2,3.36
19712,19711,224,125.0,2024-02-27,8,6.4
19713,19713,224,3.0,2023-10-01,25,27.750000000000004
19714,19713,224,24.0,2023-10-01,28,28.84
19715,19713,224,19.0,2023-10-01,27,15.659999999999998
19716,19716,224,120.0,2024-03-13,2,3.8
19717,19716,224,17.0,2024-03-13,29,41.18
19718,19716,224,3.0,2024-03-13,26,28.860000000000003
19719,19719,224,103.0,2024-03-14,19,40.85
19720,19719,224,8.0,2024-03-14,29,50.75
19721,19719,224,3.0,2024-03-14,24,26.64
19722,19722,224,109.0,2023-10-28,13,24.96
19723,19722,224,107.0,2023-10-28,25,58.75
19724,19724,224,128.0,2024-05-23,5,6.5
19725,19724,224,107.0,2024-05-23,25,58.75
19726,19724,224,127.0,2024-05-23,9,4.59
19727,19724,224,116.0,2024-05-23,14,7.140000000000001
19728,19728,224,113.0,2024-09-20,28,28.560000000000002
19729,19728,224,5.0,2024-09-20,18,31.68
19730,19730,224,18.0,2024-05-17,27,15.93
19731,19730,224,20.0,2024-05-17,26,49.66
19732,19732,224,116.0,2024-04-03,9,4.59
19733,19732,224,10.0,2024-04-03,7,16.38
19734,19732,224,105.0,2024-04-03,12,20.88
19735,19732,224,17.0,2024-04-03,18,25.56
19736,19732,224,7.0,2024-04-03,15,7.800000000000001
19737,19737,224,120.0,2024-01-26,25,47.5
19738,19737,224,109.0,2024-01-26,6,11.52
19739,19737,224,124.0,2024-01-26,19,44.839999999999996
19740,19737,224,1.0,2024-01-26,27,52.92
19741,19741,224,1.0,2024-02-11,11,21.56
19742,19741,224,6.0,2024-02-11,22,19.580000000000002
19743,19741,224,3.0,2024-02-11,15,16.650000000000002
19744,19741,224,118.0,2024-02-11,3,4.92
19745,19745,291,10.0,2024-08-16,6,14.04
19746,19745,291,118.0,2024-08-16,21,34.44
19747,19745,291,108.0,2024-08-16,2,1.96
19748,19745,291,105.0,2024-08-16,9,15.66
19749,19749,291,110.0,2024-04-09,12,15.48
19750,19749,291,20.0,2024-04-09,3,5.7299999999999995
19751,19751,291,115.0,2024-09-20,26,27.3
19752,19751,291,116.0,2024-09-20,19,9.69
19753,19751,291,21.0,2024-09-20,8,18.32
19754,19751,291,13.0,2024-09-20,23,34.27
19755,19751,291,3.0,2024-09-20,13,14.430000000000001
19756,19756,291,124.0,2024-08-29,28,66.08
19757,19756,291,18.0,2024-08-29,28,16.52
19758,19756,291,106.0,2024-08-29,12,10.32
19759,19756,291,5.0,2024-08-29,25,44.0
19760,19760,291,12.0,2024-02-29,24,40.8
19761,19760,291,118.0,2024-02-29,16,26.24
19762,19762,291,17.0,2023-12-14,11,15.62
19763,19762,291,125.0,2023-12-14,5,4.0
19764,19762,291,6.0,2023-12-14,13,11.57
19765,19762,291,112.0,2023-12-14,27,55.88999999999999
19766,19762,291,4.0,2023-12-14,26,53.3
19767,19767,291,4.0,2024-04-21,14,28.699999999999996
19768,19767,291,2.0,2024-04-21,19,39.709999999999994
19769,19767,291,120.0,2024-04-21,7,13.299999999999999
19770,19767,291,15.0,2024-04-21,30,24.3
19771,19767,291,19.0,2024-04-21,11,6.38
19772,19772,291,119.0,2024-07-27,28,39.48
19773,19772,291,124.0,2024-07-27,17,40.12
19774,19774,291,13.0,2024-06-06,8,11.92
19775,19774,291,3.0,2024-06-06,14,15.540000000000001
19776,19774,291,120.0,2024-06-06,8,15.2
19777,19777,291,14.0,2023-12-19,11,11.99
19778,19777,291,115.0,2023-12-19,19,19.95
19779,19777,291,21.0,2023-12-19,27,61.83
19780,19777,291,121.0,2023-12-19,11,18.48
19781,19777,291,119.0,2023-12-19,22,31.02
19782,19782,291,115.0,2024-09-03,17,17.85
19783,19782,291,12.0,2024-09-03,10,17.0
19784,19784,291,20.0,2023-11-02,9,17.189999999999998
19785,19784,291,112.0,2023-11-02,18,37.26
19786,19786,291,107.0,2024-05-17,25,58.75
19787,19786,291,125.0,2024-05-17,7,5.6000000000000005
19788,19786,291,105.0,2024-05-17,18,31.32
19789,19786,291,12.0,2024-05-17,27,45.9
19790,19786,291,104.0,2024-05-17,6,6.42
19791,19791,291,3.0,2024-06-24,26,28.860000000000003
19792,19791,291,10.0,2024-06-24,24,56.16
19793,19791,291,21.0,2024-06-24,17,38.93
19794,19791,291,108.0,2024-06-24,19,18.62
19795,19795,291,119.0,2024-08-06,22,31.02
19796,19795,291,4.0,2024-08-06,1,2.05
19797,19797,291,7.0,2024-07-08,17,8.84
19798,19797,291,9.0,2024-07-08,14,24.78
19799,19799,291,6.0,2024-04-23,5,4.45
19800,19799,291,14.0,2024-04-23,7,7.630000000000001
19801,19801,291,13.0,2024-04-11,28,41.72
19802,19801,291,14.0,2024-04-11,28,30.520000000000003
19803,19801,291,11.0,2024-04-11,3,5.25
19804,19804,291,124.0,2023-12-04,2,4.72
19805,19804,291,109.0,2023-12-04,14,26.88
19806,19804,291,116.0,2023-12-04,1,0.51
19807,19807,291,7.0,2024-06-16,26,13.52
19808,19807,291,17.0,2024-06-16,22,31.24
19809,19807,291,18.0,2024-06-16,13,7.67
19810,19810,291,101.0,2023-10-05,17,14.96
19811,19810,291,121.0,2023-10-05,5,8.4
19812,19810,291,114.0,2023-10-05,14,33.04
19813,19810,291,112.0,2023-10-05,7,14.489999999999998
19814,19814,291,114.0,2024-08-02,21,49.559999999999995
19815,19814,291,7.0,2024-08-02,4,2.08
19816,19814,291,126.0,2024-08-02,8,18.8
19817,19817,291,113.0,2024-08-09,4,4.08
19818,19817,291,14.0,2024-08-09,9,9.81
19819,19817,291,104.0,2024-08-09,19,20.330000000000002
19820,19817,291,109.0,2024-08-09,3,5.76
19821,19817,291,108.0,2024-08-09,17,16.66
19822,19822,291,7.0,2024-04-04,17,8.84
19823,19822,291,123.0,2024-04-04,14,14.700000000000001
19824,19822,291,124.0,2024-04-04,23,54.279999999999994
19825,19822,291,125.0,2024-04-04,8,6.4
19826,19822,291,3.0,2024-04-04,27,29.970000000000002
19827,19827,291,108.0,2024-04-01,4,3.92
19828,19827,291,102.0,2024-04-01,19,36.67
19829,19829,291,105.0,2024-06-12,3,5.22
19830,19829,291,114.0,2024-06-12,23,54.279999999999994
19831,19829,291,2.0,2024-06-12,24,50.16
19832,19832,291,113.0,2024-02-29,10,10.2
19833,19832,291,3.0,2024-02-29,15,16.650000000000002
19834,19834,291,14.0,2024-08-05,26,28.340000000000003
19835,19834,291,119.0,2024-08-05,13,18.33
19836,19834,291,127.0,2024-08-05,26,13.26
19837,19834,291,117.0,2024-08-05,19,16.72
19838,19838,291,112.0,2024-02-27,10,20.7
19839,19838,291,118.0,2024-02-27,24,39.36
19840,19840,291,16.0,2024-06-17,23,33.81
19841,19840,291,22.0,2024-06-17,14,29.96
19842,19840,291,15.0,2024-06-17,7,5.67
19843,19840,291,104.0,2024-06-17,2,2.14
19844,19844,291,110.0,2024-07-31,30,38.7
19845,19844,291,108.0,2024-07-31,29,28.419999999999998
19846,19844,291,5.0,2024-07-31,5,8.8
19847,19844,291,104.0,2024-07-31,2,2.14
19848,19844,291,16.0,2024-07-31,11,16.169999999999998
19849,19849,291,1.0,2024-06-03,14,27.439999999999998
19850,19849,291,102.0,2024-06-03,22,42.46
19851,19849,291,110.0,2024-06-03,3,3.87
19852,19852,291,107.0,2024-05-08,10,23.5
19853,19852,291,118.0,2024-05-08,29,47.559999999999995
19854,19854,291,5.0,2024-03-06,10,17.6
19855,19854,291,22.0,2024-03-06,8,17.12
19856,19854,291,2.0,2024-03-06,12,25.08
19857,19854,291,103.0,2024-03-06,7,15.049999999999999
19858,19858,291,24.0,2024-06-01,14,14.42
19859,19858,291,104.0,2024-06-01,27,28.89
19860,19858,291,128.0,2024-06-01,2,2.6
19861,19858,291,107.0,2024-06-01,16,37.6
19862,19862,291,10.0,2024-08-06,4,9.36
19863,19862,291,101.0,2024-08-06,3,2.64
19864,19862,291,112.0,2024-08-06,28,57.959999999999994
19865,19862,291,111.0,2024-08-06,11,14.41
19866,19866,291,110.0,2024-06-06,30,38.7
19867,19866,291,4.0,2024-06-06,15,30.749999999999996
19868,19866,291,106.0,2024-06-06,30,25.8
19869,19866,291,120.0,2024-06-06,22,41.8
19870,19870,291,116.0,2024-04-07,26,13.26
19871,19870,291,23.0,2024-04-07,24,36.72
19872,19870,291,112.0,2024-04-07,4,8.28
19873,19870,291,22.0,2024-04-07,21,44.940000000000005
19874,19870,291,14.0,2024-04-07,8,8.72
19875,19875,291,126.0,2024-02-25,29,68.15
19876,19875,291,121.0,2024-02-25,24,40.32
19877,19875,291,4.0,2024-02-25,10,20.5
19878,19875,291,112.0,2024-02-25,8,16.56
19879,19875,291,116.0,2024-02-25,15,7.65
19880,19880,291,17.0,2024-05-12,30,42.599999999999994
19881,19880,291,3.0,2024-05-12,20,22.200000000000003
19882,19880,291,117.0,2024-05-12,13,11.44
19883,19880,291,102.0,2024-05-12,4,7.72
19884,19884,291,4.0,2024-06-25,6,12.299999999999999
19885,19884,291,104.0,2024-06-25,14,14.98
19886,19884,291,11.0,2024-06-25,26,45.5
19887,19887,291,107.0,2024-05-27,17,39.95
19888,19887,291,118.0,2024-05-27,27,44.279999999999994
19889,19887,291,103.0,2024-05-27,1,2.15
19890,19887,291,20.0,2024-05-27,1,1.91
19891,19891,291,105.0,2023-11-05,24,41.76
19892,19891,291,113.0,2023-11-05,22,22.44
19893,19891,291,114.0,2023-11-05,28,66.08
19894,19891,291,112.0,2023-11-05,1,2.07
19895,19895,291,9.0,2023-12-31,21,37.17
19896,19895,291,107.0,2023-12-31,11,25.85
19897,19897,291,21.0,2024-03-15,4,9.16
19898,19897,291,6.0,2024-03-15,8,7.12
19899,19897,291,9.0,2024-03-15,19,33.63
19900,19897,291,18.0,2024-03-15,25,14.75
19901,19901,291,23.0,2024-02-11,21,32.13
19902,19901,291,16.0,2024-02-11,19,27.93
19903,19901,291,19.0,2024-02-11,4,2.32
19904,19901,291,6.0,2024-02-11,6,5.34
19905,19901,291,121.0,2024-02-11,29,48.72
19906,19906,291,111.0,2024-05-31,7,9.17
19907,19906,291,122.0,2024-05-31,27,26.46
19908,19906,291,23.0,2024-05-31,13,19.89
19909,19906,291,2.0,2024-05-31,18,37.62
19910,19906,291,9.0,2024-05-31,8,14.16
19911,19911,291,112.0,2024-03-08,23,47.61
19912,19911,291,21.0,2024-03-08,8,18.32
19913,19911,291,4.0,2024-03-08,18,36.9
19914,19911,291,9.0,2024-03-08,21,37.17
19915,19911,291,118.0,2024-03-08,15,24.599999999999998
19916,19916,291,5.0,2024-08-07,3,5.28
19917,19916,291,22.0,2024-08-07,21,44.940000000000005
19918,19916,291,105.0,2024-08-07,3,5.22
19919,19916,291,8.0,2024-08-07,21,36.75
19920,19916,291,119.0,2024-08-07,30,42.3
19921,19921,291,102.0,2024-06-15,18,34.74
19922,19921,291,13.0,2024-06-15,9,13.41
19923,19921,291,112.0,2024-06-15,5,10.35
19924,19921,291,117.0,2024-06-15,28,24.64
19925,19921,291,122.0,2024-06-15,15,14.7
19926,19926,291,16.0,2024-06-17,30,44.1
19927,19926,291,124.0,2024-06-17,19,44.839999999999996
19928,19926,291,106.0,2024-06-17,26,22.36
19929,19926,291,1.0,2024-06-17,1,1.96
19930,19930,291,24.0,2024-05-04,26,26.78
19931,19930,291,116.0,2024-05-04,4,2.04
19932,19930,291,114.0,2024-05-04,23,54.279999999999994
19933,19930,291,110.0,2024-05-04,18,23.22
19934,19934,291,19.0,2024-07-25,25,14.499999999999998
19935,19934,291,120.0,2024-07-25,15,28.5
19936,19934,291,125.0,2024-07-25,4,3.2
19937,19934,291,4.0,2024-07-25,6,12.299999999999999
19938,19934,291,3.0,2024-07-25,26,28.860000000000003
19939,19939,291,8.0,2024-09-12,14,24.5
19940,19939,291,111.0,2024-09-12,17,22.27
19941,19939,291,103.0,2024-09-12,29,62.349999999999994
19942,19939,291,128.0,2024-09-12,1,1.3
19943,19943,291,8.0,2024-03-12,26,45.5
19944,19943,291,127.0,2024-03-12,18,9.18
19945,19943,291,110.0,2024-03-12,14,18.060000000000002
19946,19943,291,118.0,2024-03-12,16,26.24
19947,19943,291,6.0,2024-03-12,21,18.69
19948,19948,291,1.0,2023-11-25,1,1.96
19949,19948,291,119.0,2023-11-25,24,33.839999999999996
19950,19948,291,118.0,2023-11-25,16,26.24
19951,19951,291,116.0,2024-01-04,21,10.71
19952,19951,291,117.0,2024-01-04,17,14.96
19953,19953,291,111.0,2023-10-03,7,9.17
19954,19953,291,6.0,2023-10-03,18,16.02
19955,19955,291,16.0,2024-06-16,16,23.52
19956,19955,291,105.0,2024-06-16,9,15.66
19957,19955,291,3.0,2024-06-16,6,6.66
19958,19958,291,125.0,2024-04-13,30,24.0
19959,19958,291,111.0,2024-04-13,8,10.48
19960,19958,291,11.0,2024-04-13,16,28.0
19961,19958,291,8.0,2024-04-13,13,22.75
19962,19958,291,107.0,2024-04-13,29,68.15
19963,19963,291,120.0,2024-03-04,19,36.1
19964,19963,291,125.0,2024-03-04,20,16.0
19965,19963,291,109.0,2024-03-04,4,7.68
19966,19963,291,21.0,2024-03-04,13,29.77
19967,19963,291,116.0,2024-03-04,22,11.22
19968,19968,291,5.0,2024-06-19,1,1.76
19969,19968,291,8.0,2024-06-19,23,40.25
19970,19968,291,13.0,2024-06-19,16,23.84
19971,19968,291,22.0,2024-06-19,28,59.92
19972,19968,291,110.0,2024-06-19,28,36.120000000000005
19973,19973,291,126.0,2024-08-18,1,2.35
19974,19973,291,106.0,2024-08-18,16,13.76
19975,19973,291,8.0,2024-08-18,7,12.25
19976,19973,291,119.0,2024-08-18,2,2.82
19977,19977,291,12.0,2023-12-30,21,35.699999999999996
19978,19977,291,4.0,2023-12-30,26,53.3
19979,19977,291,23.0,2023-12-30,21,32.13
19980,19977,291,125.0,2023-12-30,17,13.600000000000001
19981,19981,291,116.0,2024-09-03,14,7.140000000000001
19982,19981,291,126.0,2024-09-03,11,25.85
19983,19983,291,125.0,2024-05-03,21,16.8
19984,19983,291,22.0,2024-05-03,21,44.940000000000005
19985,19983,291,9.0,2024-05-03,6,10.620000000000001
19986,19986,291,122.0,2024-01-13,20,19.6
19987,19986,291,127.0,2024-01-13,5,2.55
19988,19986,291,123.0,2024-01-13,25,26.25
19989,19989,291,6.0,2024-09-03,2,1.78
19990,19989,291,124.0,2024-09-03,17,40.12
19991,19989,291,118.0,2024-09-03,13,21.32
19992,19989,291,109.0,2024-09-03,19,36.48
19993,19993,291,3.0,2024-04-14,8,8.88
19994,19993,291,15.0,2024-04-14,28,22.68
19995,19993,291,11.0,2024-04-14,20,35.0
19996,19996,291,8.0,2023-10-25,27,47.25
19997,19996,291,127.0,2023-10-25,24,12.24
19998,19996,291,9.0,2023-10-25,15,26.55
19999,19996,291,102.0,2023-10-25,9,17.37
20000,20000,291,13.0,2023-12-17,4,5.96
20001,20000,291,122.0,2023-12-17,15,14.7
20002,20000,291,127.0,2023-12-17,13,6.63
20003,20000,291,22.0,2023-12-17,23,49.220000000000006
20004,20000,291,118.0,2023-12-17,10,16.4
20005,20005,96,20.0,2024-03-29,15,28.65
20006,20005,96,108.0,2024-03-29,18,17.64
20007,20005,96,14.0,2024-03-29,27,29.430000000000003
20008,20005,96,8.0,2024-03-29,19,33.25
20009,20005,96,127.0,2024-03-29,18,9.18
20010,20010,96,5.0,2024-05-28,3,5.28
20011,20010,96,12.0,2024-05-28,22,37.4
20012,20012,96,103.0,2024-06-30,18,38.699999999999996
20013,20012,96,112.0,2024-06-30,13,26.909999999999997
20014,20012,96,1.0,2024-06-30,7,13.719999999999999
20015,20012,96,128.0,2024-06-30,23,29.900000000000002
20016,20012,96,2.0,2024-06-30,2,4.18
20017,20017,96,116.0,2024-09-16,20,10.2
20018,20017,96,114.0,2024-09-16,18,42.48
20019,20019,96,107.0,2024-03-20,19,44.65
20020,20019,96,24.0,2024-03-20,16,16.48
20021,20019,96,121.0,2024-03-20,11,18.48
20022,20022,96,101.0,2024-04-27,15,13.2
20023,20022,96,128.0,2024-04-27,23,29.900000000000002
20024,20022,96,113.0,2024-04-27,26,26.52
20025,20025,96,2.0,2024-09-07,25,52.25
20026,20025,96,109.0,2024-09-07,12,23.04
20027,20025,96,119.0,2024-09-07,16,22.56
20028,20025,96,13.0,2024-09-07,4,5.96
20029,20029,96,3.0,2024-05-25,13,14.430000000000001
20030,20029,96,19.0,2024-05-25,30,17.4
20031,20029,96,24.0,2024-05-25,16,16.48
20032,20032,96,115.0,2024-08-16,17,17.85
20033,20032,96,117.0,2024-08-16,1,0.88
20034,20032,96,116.0,2024-08-16,13,6.63
20035,20035,96,110.0,2024-09-15,4,5.16
20036,20035,96,21.0,2024-09-15,13,29.77
20037,20035,96,13.0,2024-09-15,7,10.43
20038,20035,96,126.0,2024-09-15,18,42.300000000000004
20039,20039,96,113.0,2024-08-27,19,19.38
20040,20039,96,102.0,2024-08-27,23,44.39
20041,20039,96,126.0,2024-08-27,29,68.15
20042,20042,96,1.0,2024-03-17,24,47.04
20043,20042,96,23.0,2024-03-17,19,29.07
20044,20042,96,112.0,2024-03-17,28,57.959999999999994
20045,20042,96,107.0,2024-03-17,4,9.4
20046,20042,96,2.0,2024-03-17,23,48.06999999999999
20047,20047,96,108.0,2024-06-09,9,8.82
20048,20047,96,13.0,2024-06-09,20,29.8
20049,20047,96,110.0,2024-06-09,4,5.16
20050,20050,96,14.0,2024-04-18,9,9.81
20051,20050,96,23.0,2024-04-18,3,4.59
20052,20050,96,128.0,2024-04-18,22,28.6
20053,20050,96,20.0,2024-04-18,23,43.93
20054,20050,96,118.0,2024-04-18,24,39.36
20055,20055,96,21.0,2024-09-07,27,61.83
20056,20055,96,110.0,2024-09-07,25,32.25
20057,20057,96,20.0,2024-02-19,26,49.66
20058,20057,96,23.0,2024-02-19,16,24.48
20059,20057,96,102.0,2024-02-19,29,55.97
20060,20057,96,10.0,2024-02-19,19,44.459999999999994
20061,20057,96,122.0,2024-02-19,4,3.92
20062,20062,96,105.0,2024-01-30,16,27.84
20063,20062,96,23.0,2024-01-30,25,38.25
20064,20062,96,4.0,2024-01-30,24,49.199999999999996
20065,20065,96,5.0,2024-01-20,27,47.52
20066,20065,96,116.0,2024-01-20,28,14.280000000000001
20067,20065,96,123.0,2024-01-20,15,15.75
20068,20065,96,3.0,2024-01-20,18,19.98
20069,20069,96,101.0,2024-04-11,2,1.76
20070,20069,96,11.0,2024-04-11,22,38.5
20071,20069,96,12.0,2024-04-11,15,25.5
20072,20069,96,109.0,2024-04-11,16,30.72
20073,20073,96,118.0,2024-06-11,26,42.64
20074,20073,96,116.0,2024-06-11,27,13.77
20075,20075,96,106.0,2023-11-10,9,7.74
20076,20075,96,101.0,2023-11-10,15,13.2
20077,20075,96,12.0,2023-11-10,18,30.599999999999998
20078,20075,96,19.0,2023-11-10,30,17.4
20079,20079,96,2.0,2023-10-28,25,52.25
20080,20079,96,10.0,2023-10-28,15,35.099999999999994
20081,20079,96,117.0,2023-10-28,15,13.2
20082,20079,96,112.0,2023-10-28,28,57.959999999999994
20083,20079,96,21.0,2023-10-28,13,29.77
20084,20084,96,111.0,2024-08-03,18,23.580000000000002
20085,20084,96,19.0,2024-08-03,19,11.02
20086,20084,96,118.0,2024-08-03,30,49.199999999999996
20087,20084,96,104.0,2024-08-03,9,9.63
20088,20084,96,2.0,2024-08-03,13,27.169999999999998
20089,20089,96,104.0,2024-01-01,19,20.330000000000002
20090,20089,96,11.0,2024-01-01,20,35.0
20091,20089,96,119.0,2024-01-01,4,5.64
20092,20089,96,101.0,2024-01-01,26,22.88
20093,20089,96,126.0,2024-01-01,20,47.0
20094,20094,96,22.0,2024-05-14,16,34.24
20095,20094,96,118.0,2024-05-14,9,14.76
20096,20094,96,107.0,2024-05-14,6,14.100000000000001
20097,20094,96,103.0,2024-05-14,7,15.049999999999999
20098,20094,96,2.0,2024-05-14,10,20.9
20099,20099,96,108.0,2024-08-01,1,0.98
20100,20099,96,106.0,2024-08-01,8,6.88
20101,20099,96,7.0,2024-08-01,24,12.48
20102,20099,96,119.0,2024-08-01,26,36.66
20103,20103,96,10.0,2024-02-18,5,11.7
20104,20103,96,128.0,2024-02-18,24,31.200000000000003
20105,20105,217,11.0,2024-07-13,9,15.75
20106,20105,217,110.0,2024-07-13,22,28.380000000000003
20107,20107,217,14.0,2024-01-30,20,21.8
20108,20107,217,106.0,2024-01-30,7,6.02
20109,20107,217,8.0,2024-01-30,8,14.0
20110,20107,217,15.0,2024-01-30,24,19.44
20111,20107,217,109.0,2024-01-30,2,3.84
20112,20112,217,101.0,2024-06-28,19,16.72
20113,20112,217,111.0,2024-06-28,18,23.580000000000002
20114,20112,217,2.0,2024-06-28,17,35.53
20115,20112,217,116.0,2024-06-28,12,6.12
20116,20116,217,125.0,2024-08-26,28,22.400000000000002
20117,20116,217,110.0,2024-08-26,25,32.25
20118,20116,217,112.0,2024-08-26,11,22.77
20119,20116,217,107.0,2024-08-26,8,18.8
20120,20116,217,14.0,2024-08-26,17,18.53
20121,20121,217,11.0,2024-07-16,2,3.5
20122,20121,217,14.0,2024-07-16,21,22.89
20123,20123,217,19.0,2024-02-02,21,12.18
20124,20123,217,116.0,2024-02-02,22,11.22
20125,20123,217,124.0,2024-02-02,8,18.88
20126,20126,217,17.0,2023-11-26,26,36.92
20127,20126,217,21.0,2023-11-26,22,50.38
20128,20126,217,123.0,2023-11-26,5,5.25
20129,20126,217,114.0,2023-11-26,27,63.72
20130,20126,217,127.0,2023-11-26,5,2.55
20131,20131,217,112.0,2024-01-06,20,41.4
20132,20131,217,109.0,2024-01-06,7,13.44
20133,20131,217,124.0,2024-01-06,26,61.36
20134,20134,217,101.0,2024-06-24,29,25.52
20135,20134,217,15.0,2024-06-24,17,13.770000000000001
20136,20134,217,8.0,2024-06-24,11,19.25
20137,20134,217,106.0,2024-06-24,11,9.459999999999999
20138,20138,217,21.0,2024-09-06,6,13.74
20139,20138,217,101.0,2024-09-06,8,7.04
20140,20140,217,119.0,2024-03-06,27,38.07
20141,20140,217,110.0,2024-03-06,5,6.45
20142,20142,217,18.0,2024-08-21,8,4.72
20143,20142,217,105.0,2024-08-21,7,12.18
20144,20144,217,4.0,2023-12-18,13,26.65
20145,20144,217,110.0,2023-12-18,27,34.83
